FILE,CLASS,BMT,REPLICATE,DATA SET,CLASS2,C LEVEL,M LEVEL,VERTICES,CONNECTED EDGES,WEDGE COUNT,CLAW COUNT,MAX DEGREE
IPM9,IP,M9,9,Validation,M,175,70,4900,16974,8,2691,5
IPM10,IP,M10,10,Cross-validation,M,175,70,4759,16547,4,2565,5
IPM1,IP,M1,1,Training,M,175,100,5691,19897,3,2977,5
IPM2,IP,M2,2,Training,M,175,100,4592,15982,14,2440,5
IPM3,IP,M3,3,Training,M,175,100,4373,15221,5,2345,5
IPM4,IP,M4,4,Training,M,175,100,6039,21119,5,3150,5
IPM5,IP,M5,5,Training,M,175,100,4467,15619,10,2316,5
IPM6,IP,M6,6,Training,M,175,100,5455,19007,13,2898,5
IPM7,IP,M7,7,Validation,M,175,100,4140,14378,10,2233,5
IPM8,IP,M8,8,Validation,M,175,100,5167,18070,10,2685,5
IPM9,IP,M9,9,Validation,M,175,100,4877,16921,9,2657,5
IPM10,IP,M10,10,Cross-validation,M,175,100,4760,16552,5,2563,5
IPM1,IP,M1,1,Training,M,175,125,5546,19438,2,2863,5
IPM2,IP,M2,2,Training,M,175,125,4589,15971,14,2441,5
IPM3,IP,M3,3,Training,M,175,125,4330,15083,5,2312,5
IPM4,IP,M4,4,Training,M,175,125,5654,19778,3,2942,5
IPM5,IP,M5,5,Training,M,175,125,4443,15543,9,2296,5
IPM6,IP,M6,6,Training,M,175,125,5111,17819,12,2706,5
IPM7,IP,M7,7,Validation,M,175,125,3349,11665,6,1788,5
IPM8,IP,M8,8,Validation,M,175,125,5140,17989,7,2667,5
IPM9,IP,M9,9,Validation,M,175,125,4489,15604,21,2414,5
IPM10,IP,M10,10,Cross-validation,M,175,125,4718,16409,4,2541,5
IPT1,IP,T1,1,Training,T,90,70,6571,23088,1,3368,5
IPT2,IP,T2,2,Training,T,90,70,5074,17799,1,2593,5
IPT3,IP,T3,3,Training,T,90,70,8260,29018,4,4212,5
IPT4,IP,T4,4,Training,T,90,70,6338,22194,2,3310,5
IPT5,IP,T5,5,Training,T,90,70,5258,18450,3,2704,5
IPT6,IP,T6,6,Training,T,90,70,5068,17748,1,2656,5
IPT7,IP,T7,7,Validation,T,90,70,3909,13712,0,2027,5
IPT8,IP,T8,8,Validation,T,90,70,4444,15660,0,2219,5
IPT9,IP,T9,9,Validation,T,90,70,4849,16986,5,2529,5
IPT10,IP,T10,10,Cross-validation,T,90,70,4473,15722,2,2268,5
IPT1,IP,T1,1,Training,T,90,100,6571,23088,1,3368,5
IPT2,IP,T2,2,Training,T,90,100,5071,17792,1,2588,5
IPT3,IP,T3,3,Training,T,90,100,8286,29092,4,4244,5
IPT4,IP,T4,4,Training,T,90,100,6331,22178,2,3300,5
IPT5,IP,T5,5,Training,T,90,100,5233,18364,3,2690,5
IPT6,IP,T6,6,Training,T,90,100,5075,17775,1,2658,5
IPT7,IP,T7,7,Validation,T,90,100,3917,13739,0,2034,5
IPT8,IP,T8,8,Validation,T,90,100,4204,14841,0,2075,5
IPT9,IP,T9,9,Validation,T,90,100,4833,16923,3,2527,5
IPT10,IP,T10,10,Cross-validation,T,90,100,4433,15574,2,2256,5
IPT1,IP,T1,1,Training,T,90,125,6571,23088,1,3368,5
IPT2,IP,T2,2,Training,T,90,125,4808,16892,1,2438,5
IPT3,IP,T3,3,Training,T,90,125,7644,26864,3,3886,5
IPT4,IP,T4,4,Training,T,90,125,6116,21421,2,3194,5
IPT5,IP,T5,5,Training,T,90,125,4637,16326,2,2344,5
IPT6,IP,T6,6,Training,T,90,125,5094,17832,1,2677,5
IPT7,IP,T7,7,Validation,T,90,125,3910,13723,0,2022,5
IPT8,IP,T8,8,Validation,T,90,125,2633,9288,2,1298,5
IPT9,IP,T9,9,Validation,T,90,125,4774,16726,3,2488,5
IPT10,IP,T10,10,Cross-validation,T,90,125,3917,13739,0,2020,5
IPT1,IP,T1,1,Training,T,125,70,6181,21664,7,3188,5
IPT2,IP,T2,2,Training,T,125,70,4814,16871,4,2473,5
IPT3,IP,T3,3,Training,T,125,70,7870,27596,4,4056,5
IPT4,IP,T4,4,Training,T,125,70,6157,21443,4,3312,5
IPT5,IP,T5,5,Training,T,125,70,4908,17155,7,2567,5
IPT6,IP,T6,6,Training,T,125,70,4731,16491,3,2551,5
IPT7,IP,T7,7,Validation,T,125,70,3864,13563,0,1992,5
IPT8,IP,T8,8,Validation,T,125,70,4388,15475,1,2178,5
IPT9,IP,T9,9,Validation,T,125,70,4436,15548,3,2305,5
IPT10,IP,T10,10,Cross-validation,T,125,70,4191,14660,3,2192,5
IPT1,IP,T1,1,Training,T,125,100,6181,21664,7,3188,5
IPT2,IP,T2,2,Training,T,125,100,4810,16856,4,2472,5
IPT3,IP,T3,3,Training,T,125,100,7857,27558,4,4045,5
IPT4,IP,T4,4,Training,T,125,100,6066,21144,3,3246,5
IPT5,IP,T5,5,Training,T,125,100,4976,17390,7,2614,5
IPT6,IP,T6,6,Training,T,125,100,4731,16491,3,2551,5
IPT7,IP,T7,7,Validation,T,125,100,3865,13563,0,1996,5
IPT8,IP,T8,8,Validation,T,125,100,4213,14857,1,2090,5
IPT9,IP,T9,9,Validation,T,125,100,4433,15533,3,2306,5
IPT10,IP,T10,10,Cross-validation,T,125,100,4165,14566,3,2179,5
IPT1,IP,T1,1,Training,T,125,125,6181,21664,7,3188,5
IPT2,IP,T2,2,Training,T,125,125,4574,16023,5,2346,5
IPT3,IP,T3,3,Training,T,125,125,7378,25874,2,3799,5
IPT4,IP,T4,4,Training,T,125,125,5892,20547,4,3138,5
IPT5,IP,T5,5,Training,T,125,125,4323,15123,9,2261,5
IPT6,IP,T6,6,Training,T,125,125,4733,16502,3,2549,5
IPT7,IP,T7,7,Validation,T,125,125,3863,13567,0,1984,5
IPT8,IP,T8,8,Validation,T,125,125,2687,9473,0,1339,5
IPT9,IP,T9,9,Validation,T,125,125,4373,15324,3,2279,5
IPT10,IP,T10,10,Cross-validation,T,125,125,3774,13212,2,1960,5
IPT1,IP,T1,1,Training,T,175,70,5488,19105,7,2938,5
IPT2,IP,T2,2,Training,T,175,70,4337,15094,3,2319,5
IPT3,IP,T3,3,Training,T,175,70,7452,26033,11,3901,5
IPT4,IP,T4,4,Training,T,175,70,5530,19277,5,2942,5
IPT5,IP,T5,5,Training,T,175,70,4164,14461,12,2265,5
IPT6,IP,T6,6,Training,T,175,70,3910,13573,9,2126,5
IPT7,IP,T7,7,Validation,T,175,70,3776,13196,4,1986,5
IPT8,IP,T8,8,Validation,T,175,70,4319,15189,2,2190,5
IPT9,IP,T9,9,Validation,T,175,70,3819,13255,14,2072,5
IPT10,IP,T10,10,Cross-validation,T,175,70,3446,11979,6,1870,5
IPT1,IP,T1,1,Training,T,175,100,5488,19105,7,2938,5
IPT2,IP,T2,2,Training,T,175,100,4333,15082,3,2316,5
IPT3,IP,T3,3,Training,T,175,100,7376,25802,5,3841,5
IPT4,IP,T4,4,Training,T,175,100,5541,19306,6,2955,5
IPT5,IP,T5,5,Training,T,175,100,4160,14457,12,2255,5
IPT6,IP,T6,6,Training,T,175,100,3903,13553,8,2120,5
IPT7,IP,T7,7,Validation,T,175,100,3765,13162,0,1983,5
IPT8,IP,T8,8,Validation,T,175,100,4250,14931,3,2168,5
IPT9,IP,T9,9,Validation,T,175,100,3788,13149,10,2058,5
IPT10,IP,T10,10,Cross-validation,T,175,100,3492,12111,7,1921,5
IPT1,IP,T1,1,Training,T,175,125,5488,19105,7,2938,5
IPT2,IP,T2,2,Training,T,175,125,4140,14417,4,2198,5
IPT3,IP,T3,3,Training,T,175,125,7031,24603,4,3657,5
IPT4,IP,T4,4,Training,T,175,125,5378,18759,5,2846,5
IPT5,IP,T5,5,Training,T,175,125,3734,12976,10,2029,5
IPT6,IP,T6,6,Training,T,175,125,3905,13561,8,2121,5
IPT7,IP,T7,7,Validation,T,175,125,3874,13548,6,2025,5
IPT8,IP,T8,8,Validation,T,175,125,2784,9749,3,1455,5
IPT9,IP,T9,9,Validation,T,175,125,3750,13022,9,2034,5
IPT10,IP,T10,10,Cross-validation,T,175,125,3213,11162,4,1740,5
ISB1,IS,B1,1,Training,B,90,70,230,794,2,127,5
ISB2,IS,B2,2,Training,B,90,70,191,638,4,120,5
ISB3,IS,B3,3,Training,B,90,70,92,316,1,53,5
ISB4,IS,B4,4,Training,B,90,70,345,1170,9,202,5
ISB5,IS,B5,5,Training,B,90,70,279,940,17,148,5
ISB6,IS,B6,6,Training,B,90,70,275,938,4,159,5
ISB7,IS,B7,7,Validation,B,90,70,438,1490,12,243,5
ISB8,IS,B8,8,Validation,B,90,70,544,1867,15,289,5
ISB9,IS,B9,9,Validation,B,90,70,749,2537,16,441,5
ISB10,IS,B10,10,Cross-validation,B,90,70,127,423,4,79,5
ISB1,IS,B1,1,Training,B,90,100,228,790,1,125,5
ISB2,IS,B2,2,Training,B,90,100,191,638,4,120,5
ISB3,IS,B3,3,Training,B,90,100,84,290,1,46,5
ISB4,IS,B4,4,Training,B,90,100,305,1043,8,168,5
ISB5,IS,B5,5,Training,B,90,100,301,1009,18,165,5
ISB6,IS,B6,6,Training,B,90,100,278,949,4,160,5
ISB7,IS,B7,7,Validation,B,90,100,436,1480,12,245,5
ISB8,IS,B8,8,Validation,B,90,100,539,1846,15,290,5
ISB9,IS,B9,9,Validation,B,90,100,753,2553,16,441,5
ISB10,IS,B10,10,Cross-validation,B,90,100,127,423,4,79,5
ISB1,IS,B1,1,Training,B,90,125,222,766,1,124,5
ISB2,IS,B2,2,Training,B,90,125,193,645,4,121,5
ISB3,IS,B3,3,Training,B,90,125,90,308,2,49,5
ISB4,IS,B4,4,Training,B,90,125,302,1029,8,170,5
ISB5,IS,B5,5,Training,B,90,125,650,2204,10,384,5
ISB6,IS,B6,6,Training,B,90,125,277,945,2,165,5
ISB7,IS,B7,7,Validation,B,90,125,583,1988,14,327,5
ISB8,IS,B8,8,Validation,B,90,125,542,1858,12,294,5
ISB9,IS,B9,9,Validation,B,90,125,746,2533,15,435,5
ISB10,IS,B10,10,Cross-validation,B,90,125,151,505,6,89,5
ISB1,IS,B1,1,Training,B,125,70,179,622,1,95,5
ISB2,IS,B2,2,Training,B,125,70,152,501,6,96,5
ISB3,IS,B3,3,Training,B,125,70,62,213,1,36,5
ISB4,IS,B4,4,Training,B,125,70,205,695,5,118,5
ISB5,IS,B5,5,Training,B,125,70,143,482,9,75,5
ISB6,IS,B6,6,Training,B,125,70,205,706,5,109,5
ISB7,IS,B7,7,Validation,B,125,70,332,1126,9,188,5
ISB8,IS,B8,8,Validation,B,125,70,325,1125,8,165,5
ISB9,IS,B9,9,Validation,B,125,70,367,1229,10,222,5
ISB10,IS,B10,10,Cross-validation,B,125,70,88,292,1,59,5
ISB1,IS,B1,1,Training,B,125,100,179,624,1,93,5
ISB2,IS,B2,2,Training,B,125,100,160,546,6,86,5
ISB3,IS,B3,3,Training,B,125,100,55,191,1,29,5
ISB4,IS,B4,4,Training,B,125,100,206,702,5,116,5
ISB5,IS,B5,5,Training,B,125,100,133,452,8,66,5
ISB6,IS,B6,6,Training,B,125,100,208,717,5,110,5
ISB7,IS,B7,7,Validation,B,125,100,329,1115,9,187,5
ISB8,IS,B8,8,Validation,B,125,100,320,1105,8,165,5
ISB9,IS,B9,9,Validation,B,125,100,370,1240,10,223,5
ISB10,IS,B10,10,Cross-validation,B,125,100,88,292,1,59,5
ISB1,IS,B1,1,Training,B,125,125,174,603,1,93,5
ISB2,IS,B2,2,Training,B,125,125,135,447,7,80,5
ISB3,IS,B3,3,Training,B,125,125,60,204,4,29,5
ISB4,IS,B4,4,Training,B,125,125,203,688,5,118,5
ISB5,IS,B5,5,Training,B,125,125,516,1740,9,310,5
ISB6,IS,B6,6,Training,B,125,125,207,714,2,116,5
ISB7,IS,B7,7,Validation,B,125,125,479,1628,12,272,5
ISB8,IS,B8,8,Validation,B,125,125,322,1113,6,168,5
ISB9,IS,B9,9,Validation,B,125,125,364,1222,9,219,5
ISB10,IS,B10,10,Cross-validation,B,125,125,118,394,3,73,5
ISB1,IS,B1,1,Training,B,175,70,144,502,1,74,5
ISB2,IS,B2,2,Training,B,175,70,105,354,4,60,5
ISB3,IS,B3,3,Training,B,175,70,75,249,6,43,5
ISB4,IS,B4,4,Training,B,175,70,145,497,4,79,5
ISB5,IS,B5,5,Training,B,175,70,137,443,8,92,5
ISB6,IS,B6,6,Training,B,175,70,135,464,3,71,5
ISB7,IS,B7,7,Validation,B,175,70,275,935,6,156,5
ISB8,IS,B8,8,Validation,B,175,70,215,736,7,113,5
ISB9,IS,B9,9,Validation,B,175,70,220,730,5,142,5
ISB10,IS,B10,10,Cross-validation,B,175,70,70,234,1,44,4
ISB1,IS,B1,1,Training,B,175,100,148,518,0,76,5
ISB2,IS,B2,2,Training,B,175,100,105,354,4,60,5
ISB3,IS,B3,3,Training,B,175,100,36,125,1,18,5
ISB4,IS,B4,4,Training,B,175,100,147,507,4,78,5
ISB5,IS,B5,5,Training,B,175,100,85,289,5,43,5
ISB6,IS,B6,6,Training,B,175,100,136,468,3,71,5
ISB7,IS,B7,7,Validation,B,175,100,272,926,6,153,5
ISB8,IS,B8,8,Validation,B,175,100,210,716,7,113,5
ISB9,IS,B9,9,Validation,B,175,100,223,741,5,143,5
ISB10,IS,B10,10,Cross-validation,B,175,100,70,234,1,44,4
ISB1,IS,B1,1,Training,B,175,125,143,496,1,75,5
ISB2,IS,B2,2,Training,B,175,125,107,361,4,61,5
ISB3,IS,B3,3,Training,B,175,125,39,135,3,16,5
ISB4,IS,B4,4,Training,B,175,125,145,497,4,80,5
ISB5,IS,B5,5,Training,B,175,125,456,1535,8,276,5
ISB6,IS,B6,6,Training,B,175,125,137,471,1,77,5
ISB7,IS,B7,7,Validation,B,175,125,434,1472,12,245,5
ISB8,IS,B8,8,Validation,B,175,125,213,726,6,117,5
ISB9,IS,B9,9,Validation,B,175,125,219,730,4,140,5
ISB10,IS,B10,10,Cross-validation,B,175,125,100,336,3,58,4
ISM1,IS,M1,1,Training,M,90,70,263,872,10,164,5
ISM2,IS,M2,2,Training,M,90,70,270,920,8,147,5
ISM3,IS,M3,3,Training,M,90,70,318,1063,13,189,5
ISM4,IS,M4,4,Training,M,90,70,576,1969,12,321,5
ISM5,IS,M5,5,Training,M,90,70,327,1137,4,166,5
ISM6,IS,M6,6,Training,M,90,70,302,1038,4,164,5
ISM7,IS,M7,7,Validation,M,90,70,185,631,7,97,5
ISM8,IS,M8,8,Validation,M,90,70,261,879,7,152,5
ISM9,IS,M9,9,Validation,M,90,70,280,949,7,160,5
ISM10,IS,M10,10,Cross-validation,M,90,70,597,2057,15,313,5
ISM1,IS,M1,1,Training,M,90,100,263,872,10,164,5
ISM2,IS,M2,2,Training,M,90,100,257,878,8,137,5
ISM3,IS,M3,3,Training,M,90,100,293,981,11,175,5
ISM4,IS,M4,4,Training,M,90,100,574,1961,12,320,5
ISM5,IS,M5,5,Training,M,90,100,319,1110,4,161,5
ISM6,IS,M6,6,Training,M,90,100,318,1084,5,180,5
ISM7,IS,M7,7,Validation,M,90,100,185,631,7,97,5
ISM8,IS,M8,8,Validation,M,90,100,256,867,6,146,5
ISM9,IS,M9,9,Validation,M,90,100,277,936,8,159,5
ISM10,IS,M10,10,Cross-validation,M,90,100,637,2210,18,326,5
ISM1,IS,M1,1,Training,M,90,125,267,887,11,165,5
ISM2,IS,M2,2,Training,M,90,125,430,1480,4,245,5
ISM3,IS,M3,3,Training,M,90,125,294,982,13,174,5
ISM4,IS,M4,4,Training,M,90,125,583,1990,8,334,5
ISM5,IS,M5,5,Training,M,90,125,360,1247,4,189,5
ISM6,IS,M6,6,Training,M,90,125,445,1531,6,246,5
ISM7,IS,M7,7,Validation,M,90,125,218,732,11,119,5
ISM8,IS,M8,8,Validation,M,90,125,263,884,6,156,4
ISM9,IS,M9,9,Validation,M,90,125,404,1382,10,219,5
ISM10,IS,M10,10,Cross-validation,M,90,125,616,2149,11,313,5
ISM1,IS,M1,1,Training,M,125,70,151,515,5,82,5
ISM2,IS,M2,2,Training,M,125,70,184,629,5,99,5
ISM3,IS,M3,3,Training,M,125,70,198,665,9,113,5
ISM4,IS,M4,4,Training,M,125,70,288,974,10,163,5
ISM5,IS,M5,5,Training,M,125,70,236,817,3,122,5
ISM6,IS,M6,6,Training,M,125,70,215,738,2,119,5
ISM7,IS,M7,7,Validation,M,125,70,138,468,5,75,5
ISM8,IS,M8,8,Validation,M,125,70,167,564,7,91,5
ISM9,IS,M9,9,Validation,M,125,70,191,647,8,101,4
ISM10,IS,M10,10,Cross-validation,M,125,70,393,1350,11,209,5
ISM1,IS,M1,1,Training,M,125,100,179,599,5,110,5
ISM2,IS,M2,2,Training,M,125,100,199,670,5,118,5
ISM3,IS,M3,3,Training,M,125,100,193,648,9,110,5
ISM4,IS,M4,4,Training,M,125,100,288,972,10,164,5
ISM5,IS,M5,5,Training,M,125,100,225,779,3,116,5
ISM6,IS,M6,6,Training,M,125,100,213,734,2,115,5
ISM7,IS,M7,7,Validation,M,125,100,138,468,5,75,5
ISM8,IS,M8,8,Validation,M,125,100,163,553,6,88,5
ISM9,IS,M9,9,Validation,M,125,100,183,619,8,97,4
ISM10,IS,M10,10,Cross-validation,M,125,100,383,1320,10,200,5
ISM1,IS,M1,1,Training,M,125,125,160,546,5,89,5
ISM2,IS,M2,2,Training,M,125,125,371,1270,7,209,5
ISM3,IS,M3,3,Training,M,125,125,194,650,11,108,5
ISM4,IS,M4,4,Training,M,125,125,307,1033,8,183,5
ISM5,IS,M5,5,Training,M,125,125,265,905,5,147,5
ISM6,IS,M6,6,Training,M,125,125,394,1354,6,221,5
ISM7,IS,M7,7,Validation,M,125,125,146,496,5,79,5
ISM8,IS,M8,8,Validation,M,125,125,167,565,7,90,5
ISM9,IS,M9,9,Validation,M,125,125,312,1069,9,164,5
ISM10,IS,M10,10,Cross-validation,M,125,125,460,1585,8,253,5
ISM1,IS,M1,1,Training,M,175,70,103,354,4,53,5
ISM2,IS,M2,2,Training,M,175,70,152,517,5,83,5
ISM3,IS,M3,3,Training,M,175,70,188,625,10,117,5
ISM4,IS,M4,4,Training,M,175,70,172,580,6,97,5
ISM5,IS,M5,5,Training,M,175,70,173,602,2,86,4
ISM6,IS,M6,6,Training,M,175,70,179,613,1,102,5
ISM7,IS,M7,7,Validation,M,175,70,91,308,4,49,5
ISM8,IS,M8,8,Validation,M,175,70,147,507,5,75,5
ISM9,IS,M9,9,Validation,M,175,70,146,499,3,79,4
ISM10,IS,M10,10,Cross-validation,M,175,70,389,1316,9,233,5
ISM1,IS,M1,1,Training,M,175,100,103,354,4,53,5
ISM2,IS,M2,2,Training,M,175,100,138,468,5,76,5
ISM3,IS,M3,3,Training,M,175,100,128,419,8,81,5
ISM4,IS,M4,4,Training,M,175,100,172,580,6,97,5
ISM5,IS,M5,5,Training,M,175,100,164,570,2,82,4
ISM6,IS,M6,6,Training,M,175,100,176,601,1,101,4
ISM7,IS,M7,7,Validation,M,175,100,91,308,4,49,5
ISM8,IS,M8,8,Validation,M,175,100,124,431,3,61,5
ISM9,IS,M9,9,Validation,M,175,100,137,467,4,73,4
ISM10,IS,M10,10,Cross-validation,M,175,100,280,962,6,150,5
ISM1,IS,M1,1,Training,M,175,125,115,393,4,63,5
ISM2,IS,M2,2,Training,M,175,125,334,1150,6,180,5
ISM3,IS,M3,3,Training,M,175,125,159,535,11,85,5
ISM4,IS,M4,4,Training,M,175,125,229,770,6,141,5
ISM5,IS,M5,5,Training,M,175,125,206,706,3,112,4
ISM6,IS,M6,6,Training,M,175,125,328,1112,5,194,5
ISM7,IS,M7,7,Validation,M,175,125,100,339,4,54,5
ISM8,IS,M8,8,Validation,M,175,125,209,692,7,133,5
ISM9,IS,M9,9,Validation,M,175,125,279,957,6,149,5
ISM10,IS,M10,10,Cross-validation,M,175,125,394,1352,6,221,5
IST1,IS,T1,1,Training,T,90,70,137,472,4,71,5
IST2,IS,T2,2,Training,T,90,70,244,841,5,130,5
IST3,IS,T3,3,Training,T,90,70,178,613,6,88,5
IST4,IS,T4,4,Training,T,90,70,190,641,7,109,5
IST5,IS,T5,5,Training,T,90,70,186,638,4,100,5
IST6,IS,T6,6,Training,T,90,70,153,515,2,94,5
IST7,IS,T7,7,Validation,T,90,70,340,1167,10,182,5
IST8,IS,T8,8,Validation,T,90,70,206,694,4,126,5
IST9,IS,T9,9,Validation,T,90,70,545,1855,16,303,5
IST10,IS,T10,10,Cross-validation,T,90,70,163,561,12,69,5
IST1,IS,T1,1,Training,T,90,100,150,506,8,80,5
IST2,IS,T2,2,Training,T,90,100,239,823,4,130,5
IST3,IS,T3,3,Training,T,90,100,182,621,7,94,5
IST4,IS,T4,4,Training,T,90,100,190,642,6,110,5
IST5,IS,T5,5,Training,T,90,100,186,636,4,102,5
IST6,IS,T6,6,Training,T,90,100,215,718,2,139,5
IST7,IS,T7,7,Validation,T,90,100,340,1167,10,182,5
IST8,IS,T8,8,Validation,T,90,100,211,709,5,129,5
IST9,IS,T9,9,Validation,T,90,100,554,1886,18,302,5
IST10,IS,T10,10,Cross-validation,T,90,100,186,628,9,101,5
IST1,IS,T1,1,Training,T,90,125,268,920,7,140,5
IST2,IS,T2,2,Training,T,90,125,377,1312,4,199,5
IST3,IS,T3,3,Training,T,90,125,395,1355,13,202,5
IST4,IS,T4,4,Training,T,90,125,185,629,5,105,5
IST5,IS,T5,5,Training,T,90,125,189,639,2,115,5
IST6,IS,T6,6,Training,T,90,125,273,943,0,154,5
IST7,IS,T7,7,Validation,T,90,125,440,1519,9,235,5
IST8,IS,T8,8,Validation,T,90,125,518,1805,7,267,5
IST9,IS,T9,9,Validation,T,90,125,702,2460,3,360,5
IST10,IS,T10,10,Cross-validation,T,90,125,421,1459,5,233,5
IST1,IS,T1,1,Training,T,125,70,102,347,4,55,5
IST2,IS,T2,2,Training,T,125,70,179,619,1,96,5
IST3,IS,T3,3,Training,T,125,70,125,433,6,56,5
IST4,IS,T4,4,Training,T,125,70,137,448,8,85,5
IST5,IS,T5,5,Training,T,125,70,101,342,2,58,4
IST6,IS,T6,6,Training,T,125,70,99,339,0,58,5
IST7,IS,T7,7,Validation,T,125,70,262,897,9,138,5
IST8,IS,T8,8,Validation,T,125,70,130,444,1,76,5
IST9,IS,T9,9,Validation,T,125,70,339,1149,9,194,5
IST10,IS,T10,10,Cross-validation,T,125,70,91,311,8,38,5
IST1,IS,T1,1,Training,T,125,100,101,339,5,56,5
IST2,IS,T2,2,Training,T,125,100,177,609,1,98,5
IST3,IS,T3,3,Training,T,125,100,129,440,7,63,5
IST4,IS,T4,4,Training,T,125,100,137,449,7,86,5
IST5,IS,T5,5,Training,T,125,100,100,337,2,59,4
IST6,IS,T6,6,Training,T,125,100,159,531,2,102,5
IST7,IS,T7,7,Validation,T,125,100,303,1024,10,174,5
IST8,IS,T8,8,Validation,T,125,100,136,463,1,81,5
IST9,IS,T9,9,Validation,T,125,100,352,1193,9,202,5
IST10,IS,T10,10,Cross-validation,T,125,100,114,386,7,57,5
IST1,IS,T1,1,Training,T,125,125,242,835,6,124,5
IST2,IS,T2,2,Training,T,125,125,322,1119,5,168,5
IST3,IS,T3,3,Training,T,125,125,383,1309,12,203,5
IST4,IS,T4,4,Training,T,125,125,130,430,6,79,5
IST5,IS,T5,5,Training,T,125,125,115,384,3,71,5
IST6,IS,T6,6,Training,T,125,125,266,922,0,149,5
IST7,IS,T7,7,Validation,T,125,125,281,970,7,145,5
IST8,IS,T8,8,Validation,T,125,125,506,1757,6,269,5
IST9,IS,T9,9,Validation,T,125,125,639,2223,6,337,5
IST10,IS,T10,10,Cross-validation,T,125,125,331,1166,2,162,5
IST1,IS,T1,1,Training,T,175,70,90,311,2,47,5
IST2,IS,T2,2,Training,T,175,70,151,520,1,83,5
IST3,IS,T3,3,Training,T,175,70,104,362,5,45,5
IST4,IS,T4,4,Training,T,175,70,104,344,4,65,5
IST5,IS,T5,5,Training,T,175,70,72,240,3,42,4
IST6,IS,T6,6,Training,T,175,70,68,237,1,35,5
IST7,IS,T7,7,Validation,T,175,70,211,725,6,111,5
IST8,IS,T8,8,Validation,T,175,70,93,322,1,50,5
IST9,IS,T9,9,Validation,T,175,70,244,830,8,135,5
IST10,IS,T10,10,Cross-validation,T,175,70,70,240,6,29,5
IST1,IS,T1,1,Training,T,175,100,89,303,3,48,5
IST2,IS,T2,2,Training,T,175,100,150,515,1,84,5
IST3,IS,T3,3,Training,T,175,100,107,367,6,50,5
IST4,IS,T4,4,Training,T,175,100,231,761,6,159,5
IST5,IS,T5,5,Training,T,175,100,73,241,3,45,4
IST6,IS,T6,6,Training,T,175,100,127,420,3,83,5
IST7,IS,T7,7,Validation,T,175,100,211,725,6,111,5
IST8,IS,T8,8,Validation,T,175,100,107,369,1,59,5
IST9,IS,T9,9,Validation,T,175,100,262,885,9,149,5
IST10,IS,T10,10,Cross-validation,T,175,100,101,337,10,48,5
IST1,IS,T1,1,Training,T,175,125,257,870,10,142,5
IST2,IS,T2,2,Training,T,175,125,292,1008,5,157,5
IST3,IS,T3,3,Training,T,175,125,411,1419,8,226,5
IST4,IS,T4,4,Training,T,175,125,100,332,5,59,5
IST5,IS,T5,5,Training,T,175,125,87,292,3,51,5
IST6,IS,T6,6,Training,T,175,125,321,1109,1,184,5
IST7,IS,T7,7,Validation,T,175,125,251,870,7,127,5
IST8,IS,T8,8,Validation,T,175,125,496,1723,6,266,5
IST9,IS,T9,9,Validation,T,175,125,622,2161,7,331,5
IST10,IS,T10,10,Cross-validation,T,175,125,334,1184,2,157,5
IWB1,IW,B1,1,Training,B,90,70,631,2151,15,358,5
IWB2,IW,B2,2,Training,B,90,70,825,2865,9,433,5
IWB3,IW,B3,3,Training,B,90,70,643,2188,15,360,5
IWB4,IW,B4,4,Training,B,90,70,833,2830,20,477,5
IWB5,IW,B5,5,Training,B,90,70,914,3165,16,472,5
IWB6,IW,B6,6,Training,B,90,70,639,2181,17,353,5
IWB7,IW,B7,7,Validation,B,90,70,568,1916,20,323,5
IWB8,IW,B8,8,Validation,B,90,70,427,1435,24,230,5
IWB9,IW,B9,9,Validation,B,90,70,589,2021,7,327,5
IWB10,IW,B10,10,Cross-validation,B,90,70,373,1251,8,231,5
IWB1,IW,B1,1,Training,B,90,100,591,2007,13,340,5
IWB2,IW,B2,2,Training,B,90,100,762,2661,7,391,5
IWB3,IW,B3,3,Training,B,90,100,638,2169,15,358,5
IWB4,IW,B4,4,Training,B,90,100,835,2837,20,478,5
IWB5,IW,B5,5,Training,B,90,100,926,3204,16,481,5
IWB6,IW,B6,6,Training,B,90,100,688,2340,16,391,5
IWB7,IW,B7,7,Validation,B,90,100,532,1802,16,300,5
IWB8,IW,B8,8,Validation,B,90,100,426,1433,23,230,5
IWB9,IW,B9,9,Validation,B,90,100,558,1910,6,314,5
IWB10,IW,B10,10,Cross-validation,B,90,100,371,1245,8,229,5
IWB1,IW,B1,1,Training,B,90,125,604,2067,12,336,5
IWB2,IW,B2,2,Training,B,90,125,703,2446,9,365,5
IWB3,IW,B3,3,Training,B,90,125,638,2170,15,358,5
IWB4,IW,B4,4,Training,B,90,125,841,2864,20,477,5
IWB5,IW,B5,5,Training,B,90,125,927,3197,16,492,5
IWB6,IW,B6,6,Training,B,90,125,621,2115,17,346,5
IWB7,IW,B7,7,Validation,B,90,125,538,1822,16,305,5
IWB8,IW,B8,8,Validation,B,90,125,428,1440,23,231,5
IWB9,IW,B9,9,Validation,B,90,125,533,1833,6,291,5
IWB10,IW,B10,10,Cross-validation,B,90,125,448,1509,11,268,5
IWB1,IW,B1,1,Training,B,125,70,390,1304,12,233,5
IWB2,IW,B2,2,Training,B,125,70,631,2167,11,345,5
